dataset,model,device,chosen_nc_score,covratio,alpha,structuring_element,se_params,random_seed,coverage,stretch,cp_quantile
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2011,0.925,1.0972516596073816,1
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2011,0.9,1.3894500481620644,4
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2011,0.925,1.869361559030846,9
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2011,0.85,1.4854384596184704,5
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2011,0.95,2.2753656748136195,13
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2012,0.975,1.1002841837397752,1
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2012,1.0,1.2014646968681353,2
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2012,0.925,1.4045306997050837,4
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2012,0.95,1.5053117001217864,5
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2012,0.875,1.5053117001217864,5
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2012,0.95,1.7068214474632275,7
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2013,1.0,1.1021348385153331,1
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2013,1.0,1.4177225609459456,4
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2013,1.0,1.7379296411120309,7
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2013,1.0,2.506200055274058,14
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2013,1.0,1.9525827894081698,9
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2013,1.0,2.858008492843014,17
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2014,1.0,1.0957481321238045,1
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2014,1.0,1.1920897346331387,2
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2014,0.95,1.384591080012796,4
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2014,1.0,1.8600945970816238,9
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2014,0.95,1.5746387090623077,6
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2014,0.975,2.0529189155037075,11
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2015,1.0,1.2081050604107961,2
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2015,1.0,2.2350800478156083,12
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2015,1.0,1.9231621324113164,9
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2015,1.0,3.7795519090303302,25
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2015,1.0,2.2350800478156083,12
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2015,1.0,4.045154879755178,27
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2016,0.975,1.0,0
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2016,0.975,1.1082929311341267,1
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2016,0.95,1.3280624085393327,3
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2016,1.0,2.089533000345584,10
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2016,0.975,1.6552100479892349,6
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2016,1.0,2.4230108160269697,13
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2017,0.975,1.2138119542310337,2
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2017,1.0,1.5300933174810658,5
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2017,0.975,1.8406892242281419,8
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2017,1.0,2.49379396936954,14
